Edep_detectavel_MeV,E_measured_MeV,Canal_MCA
0.160166,0.15809971779636514,202.36763877934737
0.275698,0.27202095145913596,348.186817867694
0.230547,0.21529395455276776,275.57626182754274
0.249674,0.2367342591721766,303.01985174038606
0.662,0.6775286465497218,867.2366675836439
0.0564445,0.05187489575921224,66.39986657179166
0.0982162,0.09119801089351245,116.73345394369593
0.468845,0.48438066654969664,620.0072531836117
0.11668,0.11539241356312434,147.70228936079914
0.662,0.6242779103763637,799.0757252817456
0.518463,0.5344686665653441,684.1198932036405
0.0176383,0.015688202100391183,20.080898688500714
0.662,0.6654754933952448,851.8086315459134
0.411521,0.4225412576671039,540.8528098138929
0.452363,0.4597766560430806,588.5141197351431
0.437477,0.47789504215048484,611.7056539526207
0.137561,0.13843816213574267,177.20084753375062
0.0800561,0.0611056741870724,78.21526295945267
0.619644,0.6008253070796248,769.0563930619197
0.662,0.6681506629339607,855.2328485554698
0.0253329,0.025310823826069504,32.39785449736897
0.412098,0.4165837444744632,533.2271929273129
0.259046,0.24066924143333152,308.05662903466435
0.308216,0.3393113528491229,434.3185316468773
0.329632,0.32348625974684714,414.0624124759643
0.256904,0.24327739280052144,311.39506278466746
0.0280905,0.03070651981465631,39.304345362760074
0.662,0.6725740037663015,860.8947248208659
0.3764,0.3916941769707239,501.3685465225266
0.398974,0.39182001687723494,501.52962160286074
0.0804553,0.07370452799270506,94.34179583066248
0.0430188,0.044020039317364625,56.34565032622672
0.662,0.6866366511287877,878.8949134448483
0.207883,0.21791463049637486,278.93072703535984
0.456561,0.4681287750104398,599.204832013363
0.0346703,0.036025829151175734,46.11306131350494
0.0601773,0.06134954267395958,78.52741462266826
0.39549,0.4032596681293805,516.1723752056071
0.390756,0.3862214299539296,494.3634303410299
0.197424,0.21039607353287615,269.30697412208144
0.125237,0.13309889259781865,170.3665825252079
0.662,0.6999425865694582,895.9265108089064
0.0902683,0.08661739366410227,110.87026389005091
0.230757,0.23266905243636204,297.8163871185434
0.36089,0.34385977072643903,440.14050652984196
0.453461,0.48251184746276965,617.6151647523452
0.0134397,0.015948032828873113,20.413482020957584
0.0272677,0.03442595700114282,44.06522496146281
0.450594,0.4519381877315564,578.4808802963922
0.662,0.6838390468337878,875.3139799472484
0.111985,0.09608810717093948,122.99277717880253
0.399555,0.3702158449778812,473.8762815716879
0.44689,0.43014377775876733,550.5840355312222
0.473946,0.48342913124902354,618.7892879987501
0.662,0.6662210803243175,852.7629828151264
0.0646756,0.046947677073304155,60.09302665382932
0.440396,0.4562732205330442,584.0297222822966
0.413926,0.4133946737909711,529.145182452443
0.298779,0.28246233420679684,361.55178778469997
0.662,0.6816764082566067,872.5458025684566
0.149144,0.14857830511232348,190.18023054377406
0.148248,0.1514310614008217,193.83175859305175
0.302291,0.3177992711893433,406.78306712235945
0.662,0.6477936532150026,829.1758761152033
0.101092,0.09938087706318811,127.20752264088078
0.328786,0.35321779212634336,452.1187739217195
0.24036,0.2487862657239429,318.4464201266469
0.474712,0.48732934659988003,623.7815636478465
0.281211,0.2826876340858749,361.84017162991984
0.294815,0.29139803360433286,372.9894830135461
0.662,0.6431807836257569,823.2714030409688
0.327894,0.34466186978640995,441.1671933266047
0.2812,0.2865126464861489,366.7361875022706
0.0693486,0.07441445386296325,95.25050094459296
0.152673,0.15323665471608247,196.14291803658557
0.208391,0.21644428649243036,277.04868671031085
0.662,0.6711751896065286,859.1042426963566
0.662,0.6389095055011828,817.8041670415139
0.0434824,0.04243420640166728,54.31578419413412
0.400702,0.390250896125601,499.5211470407693
0.536905,0.5597047323065447,716.4220573523772
0.0149321,0.01302043277013496,16.66615394577275
0.662,0.6705829515963102,858.3461780432771
0.249996,0.2518367012267068,322.35097757018474
0.154183,0.1292288187377386,165.4128879843054
0.384025,0.3929761887088717,503.00952154735575
0.226934,0.21778459477359635,278.76428131020333
0.196466,0.20197877487674912,258.53283184223886
0.662,0.6649047862268959,851.0781263704267
0.662,0.6391157966339265,818.0682196914258
0.339992,0.35663774139259896,456.49630898252667
0.354686,0.3597062490630414,460.42399880069297
0.662,0.6541642164083121,837.3301970026396
0.383365,0.3911873995207499,500.7198713865598
0.105424,0.10446448277933026,133.71453795754275
0.0781491,0.07727835700617625,98.9162969679056
0.322935,0.3062543125155729,392.00552001993333
0.249685,0.2630483303887659,336.70186289762034
0.662,0.6620854632900404,847.4693930112517
0.249833,0.24820165268221236,317.6981154332318
0.292953,0.31112477125556487,398.23970720712305
0.396127,0.3933885174802608,503.5373023747338
0.15255,0.15268001483855181,195.43041899334634
0.0277705,0.0245329309511604,31.40215161748531
0.662,0.6600231336136119,844.8296110254232
0.662,0.6872490254307718,879.6787525513879
0.403835,0.4087748467925115,523.2318038944147
0.662,0.6488895942660141,830.5786806604981
0.355441,0.36419523234175294,466.1698973974438
0.426966,0.4499938016589308,575.9920661234314
0.369775,0.3963805141356585,507.36705809364287
0.662,0.6637961184653632,849.659031635665
0.168761,0.1684433998260467,215.60755177733978
0.250119,0.23675953886857248,303.0522097517728
0.0610079,0.053891539631852496,68.98117072877119
0.433116,0.4228810031058514,541.2876839754898
0.170228,0.16709594116338444,213.8828046891321
0.156691,0.14844072971311045,190.0041340327814
0.157203,0.16285822978100617,208.4585341196879
0.14061,0.14433059195359102,184.7431577005965
